TSE,epoch
7.039163,261
7.054782,262
7.060129,263
7.075583,264
7.097135,265
7.118889,266
7.141930,267
7.167457,268
7.187013,269
7.226154,270
7.267733,271
7.288770,272
7.296222,273
7.315150,274
7.359471,275
7.375505,276
7.399300,277
7.410883,278
7.425963,279
7.438531,280
7.453651,281
7.461448,282
7.483073,283
7.498916,284
7.528231,285
7.555873,286
7.568212,287
7.587114,288
7.599002,289
7.606094,290
7.639309,291
7.650708,292
7.663919,293
7.702975,294
7.735137,295
7.766133,296
7.786260,297
7.792641,298
7.820704,299
7.853916,300
7.903700,301
7.929515,302
7.946009,303
7.972365,304
7.992671,305
8.001866,306
8.018454,307
8.055467,308
8.064347,309
8.075530,310
8.096348,311
8.121606,312
8.140543,313
8.170102,314
8.178416,315
8.198537,316
8.216043,317
8.233899,318
8.239053,319
8.253678,320
8.284083,321
8.299874,322
8.317582,323
8.339245,324
8.348616,325
8.373512,326
8.382136,327
8.400525,328
8.417327,329
8.440056,330
8.449683,331
8.473968,332
8.495801,333
8.514595,334
8.525832,335
8.538242,336
8.564608,337
8.569109,338
8.584360,339
8.597014,340
8.615110,341
8.625582,342
8.656998,343
8.673215,344
8.682447,345
8.714321,346
8.735924,347
8.746448,348
8.760400,349
8.774923,350
8.799053,351
8.814170,352
8.830779,353
8.847777,354
8.869028,355
8.881540,356
8.894685,357
8.908015,358
8.917537,359
8.962214,360
8.979906,361
8.991107,362
9.010767,363
9.022554,364
9.033433,365
9.038100,366
9.046757,367
9.064916,368
9.070733,369
9.093079,370
9.106406,371
9.112624,372
9.125533,373
9.148480,374
9.180314,375
9.192328,376
9.214666,377
9.236890,378
9.246608,379
9.281231,380
9.309717,381
9.319908,382
9.332062,383
9.348023,384
9.357037,385
9.380914,386
9.398250,387
9.430359,388
9.467103,389
9.478850,390
9.495648,391
9.526767,392
9.544659,393
9.583748,394
9.608088,395
9.610979,396
9.648395,397
9.679333,398
9.695420,399
9.721517,400
9.739321,401
9.755244,402
9.770948,403
9.817600,404
9.834316,405
9.845713,406
9.865062,407
9.918437,408
9.939590,409
9.954364,410
9.989311,411
10.025862,412
10.051474,413
10.081066,414
10.094781,415
10.104712,416
10.125977,417
10.146169,418
10.173474,419
10.188733,420
10.279855,421
10.297792,422
10.318522,423
10.339620,424
10.356824,425
10.398901,426
10.417387,427
10.431619,428
10.436134,429
10.446922,430
10.450669,431
10.485046,432
10.494533,433
10.501293,434
10.510134,435
10.524544,436
10.546828,437
10.559066,438
10.605889,439
10.621423,440
10.637648,441
10.648591,442
10.667557,443
10.677691,444
10.697947,445
10.730698,446
10.740137,447
10.748768,448
10.775926,449
10.782836,450
10.796958,451
10.825627,452
10.835374,453
10.847525,454
10.856467,455
10.871710,456
10.879054,457
10.904831,458
10.910914,459
10.933895,460
10.950562,461
10.979524,462
11.014438,463
11.051546,464
11.087283,465
11.102883,466
11.127061,467
11.138069,468
11.186280,469
11.192547,470
11.206523,471
11.229635,472
11.242984,473
11.260301,474
11.271433,475
11.282254,476
11.298779,477
11.315480,478
11.347076,479
11.363414,480
11.371926,481
11.386703,482
11.392812,483
11.404038,484
11.426701,485
11.443026,486
11.455092,487
11.468707,488
11.476428,489
11.502795,490
11.522876,491
11.545788,492
11.567598,493
11.604080,494
11.619535,495
11.644003,496
11.666723,497
11.692500,498
11.729821,499
11.753571,500
11.768776,501
11.788354,502
11.805798,503
11.828161,504
11.837457,505
11.864863,506
11.873518,507
11.888856,508
11.899565,509
11.915268,510
11.938567,511
11.954156,512
11.961383,513
11.968367,514
12.006490,515
12.025816,516
12.043828,517
12.057939,518
12.088846,519
12.115462,520
12.135824,521
12.171147,522
12.193565,523
12.208778,524
12.226974,525
12.242539,526
12.297656,527
12.312314,528
12.330935,529
12.377000,530
12.402547,531
12.423548,532
12.442189,533
12.466056,534
12.483433,535
12.512397,536
12.531800,537
12.561925,538
12.583664,539
12.613348,540
12.621643,541
12.634109,542
12.644461,543
12.664389,544
12.683101,545
12.694295,546
12.715253,547
12.719319,548
12.737406,549
12.772867,550
12.792360,551
12.820469,552
12.842928,553
12.849242,554
12.862003,555
12.879514,556
12.908133,557
12.926235,558
12.948906,559
12.964862,560
12.975773,561
12.997301,562
13.030217,563
13.056845,564
13.088701,565
13.100050,566
13.124058,567
13.165698,568
13.169984,569
13.182553,570
13.210823,571
13.240128,572
13.249067,573
13.265440,574
13.292595,575
13.309807,576
13.346389,577
13.367514,578
13.395269,579
13.441770,580
13.458766,581
13.470089,582
13.499911,583
13.530782,584
13.548234,585
13.566791,586
13.603985,587
13.629734,588
13.639803,589
13.661768,590
13.666239,591
13.678249,592
13.682937,593
13.709900,594
13.729503,595
13.735066,596
13.748245,597
13.769067,598
13.797949,599
13.815999,600
13.826497,601
13.831622,602
13.838395,603
13.856801,604
13.871709,605
13.875601,606
13.918638,607
13.950802,608
13.964965,609
13.973300,610
13.995934,611
14.011050,612
14.029343,613
14.036487,614
14.051185,615
14.064618,616
14.087424,617
14.098161,618
14.126279,619
14.150660,620
14.162182,621
14.187855,622
14.196403,623
14.215517,624
14.225753,625
14.236507,626
14.250926,627
14.258423,628
14.290132,629
14.301600,630
14.318802,631
14.332650,632
14.344036,633
14.364013,634
14.375438,635
14.417017,636
14.440435,637
14.470442,638
14.481671,639
14.492633,640
14.505424,641
14.526756,642
14.567784,643
14.582459,644
14.592326,645
14.610508,646
14.629254,647
14.644565,648
14.660161,649
14.686485,650
14.705140,651
14.724589,652
14.741336,653
14.773575,654
14.794927,655
14.834687,656
14.844549,657
14.865605,658
14.882184,659
14.906377,660
14.921324,661
14.968691,662
15.011892,663
15.024177,664
15.030971,665
15.060364,666
15.074249,667
15.089297,668
15.109198,669
15.133847,670
15.144244,671
15.154199,672
15.197426,673
15.208672,674
15.227519,675
15.243402,676
15.251796,677
15.261068,678
15.266738,679
15.290679,680
15.308588,681
15.320332,682
15.344921,683
15.393167,684
15.410674,685
15.428576,686
15.461369,687
15.468082,688
15.485581,689
15.500803,690
15.537448,691
15.551508,692
15.562025,693
15.583856,694
15.594465,695
15.611374,696
15.620626,697
15.627828,698
15.653594,699
15.678718,700
15.693977,701
15.717656,702
15.743091,703
15.767964,704
15.541224,705
15.175491,706
15.007756,707
15.001094,708
14.795430,709
14.579955,710
14.461068,711
14.451601,712
14.399462,713
14.303914,714
14.275160,715
14.256135,716
14.171222,717
14.089177,718
14.077775,719
14.044847,720
13.995277,721
13.970757,722
13.963826,723
13.961845,724
13.970940,725
13.940938,726
13.928705,727
13.910228,728
13.928491,729
13.910692,730
13.919313,731
13.935732,732
13.919657,733
13.911559,734
13.869037,735
13.854380,736
13.850624,737
13.831828,738
13.824373,739
13.825617,740
13.837251,741
13.854608,742
13.851724,743
13.852576,744
13.830000,745
13.854725,746
13.860794,747
13.861884,748
13.894970,749
13.906269,750
13.907731,751
13.904563,752
13.904174,753
13.901239,754
13.909156,755
13.908013,756
13.891994,757
13.899012,758
13.887611,759
13.898633,760
13.898278,761
13.905089,762
13.918455,763
13.888074,764
13.878138,765
13.888285,766
13.891778,767
13.889938,768
13.865260,769
13.855871,770
13.831264,771
13.820290,772
13.818090,773
13.799482,774
13.787850,775
13.787133,776
13.803356,777
13.805586,778
13.802019,779
13.794178,780
13.794005,781
13.783927,782
13.767851,783
13.744184,784
13.764970,785
13.762262,786
13.736053,787
13.708294,788
13.723520,789
13.699985,790
13.694202,791
13.688844,792
13.702342,793
13.698367,794
13.690876,795
13.719997,796
13.715579,797
13.694973,798
13.690637,799
13.697095,800
13.708543,801
13.708936,802
13.698545,803
13.708787,804
13.667176,805
13.656570,806
13.738894,807
13.725958,808
13.723983,809
13.727645,810
13.746143,811
13.712532,812
13.739289,813
13.733175,814
13.753057,815
13.759289,816
13.761331,817
13.767072,818
13.757637,819
13.747124,820
13.700185,821
13.712800,822
13.764174,823
13.774872,824
13.784497,825
13.802085,826
13.801041,827
13.789631,828
13.788834,829
13.777807,830
13.824803,831
13.831951,832
13.869545,833
13.878528,834
13.897930,835
13.900205,836
13.905901,837
13.906213,838
13.932787,839
13.894535,840
13.892834,841
13.896013,842
13.918431,843
13.911800,844
13.898793,845
13.880671,846
13.862924,847
13.895225,848
13.906802,849
13.918475,850
13.924744,851
13.928775,852
13.927116,853
13.933831,854
13.919632,855
13.912461,856
13.918314,857
13.932947,858
13.941873,859
13.931117,860
13.934619,861
13.959313,862
13.967137,863
13.958505,864
13.952658,865
13.943371,866
13.947206,867
13.944448,868
13.933889,869
13.923817,870
13.915927,871
13.920172,872
13.912159,873
13.931236,874
13.920651,875
13.937916,876
13.931950,877
13.947269,878
13.934281,879
13.922900,880
13.921694,881
13.925149,882
13.920404,883
13.934708,884
13.919126,885
13.926122,886
13.930964,887
13.931647,888
13.948662,889
13.948563,890
13.985092,891
13.990688,892
13.977250,893
13.973266,894
13.969692,895
13.959249,896
13.960996,897
13.980979,898
13.842702,899
13.881456,900
13.892007,901
13.883159,902
13.900678,903
13.908494,904
13.872689,905
13.888231,906
13.913035,907
13.949572,908
13.949326,909
13.953728,910
13.955582,911
13.966136,912
13.956477,913
13.987843,914
13.980874,915
13.989269,916
13.967244,917
13.962361,918
13.967466,919
14.001458,920
14.004078,921
14.003183,922
14.025785,923
14.010156,924
14.011889,925
14.009063,926
14.019674,927
14.026011,928
14.020627,929
14.024451,930
14.022552,931
13.971959,932
13.977467,933
13.968666,934
13.952287,935
13.955980,936
13.955001,937
13.960530,938
13.992988,939
13.982428,940
13.979302,941
13.981899,942
13.965092,943
13.958330,944
13.923508,945
13.908491,946
13.888227,947
13.894649,948
13.893457,949
13.936076,950
13.929713,951
13.938712,952
13.940114,953
13.940283,954
13.943172,955
13.936836,956
13.929888,957
13.943777,958
13.941488,959
13.955909,960
13.960493,961
13.964136,962
13.968420,963
13.962643,964
13.964070,965
13.955675,966
13.955636,967
13.962863,968
13.961963,969
13.964934,970
13.941323,971
13.946108,972
13.940334,973
13.919612,974
13.922665,975
13.901127,976
13.891943,977
13.883487,978
13.855145,979
13.859706,980
13.962992,981
13.945178,982
13.950771,983
13.947283,984
13.936542,985
13.946792,986
13.945549,987
13.936336,988
13.931957,989
13.913697,990
13.913885,991
13.920834,992
13.909762,993
13.928365,994
13.931387,995
13.933840,996
14.014756,997
14.003107,998
13.999891,999
13.989356,1000
13.990604,1001
13.982497,1002
14.008771,1003
14.023604,1004
14.037815,1005
13.988976,1006
14.001049,1007
14.011496,1008
14.004316,1009
14.039470,1010
14.031170,1011
14.078389,1012
14.073466,1013
14.086195,1014
14.079083,1015
14.077206,1016
14.097349,1017
14.063505,1018
14.059727,1019
14.065575,1020
14.068983,1021
14.072632,1022
14.063463,1023
14.069621,1024
14.063128,1025
14.068009,1026
14.055415,1027
14.071670,1028
14.059160,1029
14.042812,1030
14.042355,1031
14.045082,1032
14.027394,1033
14.042449,1034
14.073012,1035
14.058985,1036
14.048291,1037
14.073805,1038
14.066110,1039
14.063448,1040
14.080804,1041
14.073102,1042
14.087101,1043
14.082548,1044
14.074176,1045
14.089132,1046
14.072186,1047
14.086020,1048
14.082464,1049
14.079699,1050
14.068987,1051
14.073636,1052
14.064517,1053
14.067537,1054
14.068442,1055
14.069977,1056
14.075062,1057
14.066486,1058
14.068155,1059
14.076171,1060
14.071914,1061
14.099272,1062
14.097328,1063
14.107015,1064
14.075516,1065
14.068712,1066
14.077074,1067
14.065663,1068
14.078871,1069
14.085125,1070
14.132243,1071
14.144311,1072
14.183731,1073
14.203908,1074
14.198494,1075
14.191578,1076
14.207215,1077
14.210059,1078
14.229144,1079
14.219109,1080
14.260448,1081
14.269926,1082
14.284028,1083
14.268192,1084
14.276213,1085
14.289760,1086
14.295684,1087
14.307236,1088
14.314087,1089
14.369582,1090
14.359554,1091
14.354024,1092
14.322056,1093
14.324909,1094
14.323792,1095
14.321799,1096
14.336702,1097
14.319388,1098
14.331920,1099
14.330037,1100
14.328660,1101
14.295750,1102
14.314299,1103
14.304992,1104
14.315167,1105
14.306682,1106
14.297178,1107
14.271149,1108
14.244581,1109
14.261477,1110
14.279362,1111
14.264621,1112
14.272202,1113
14.280357,1114
14.265686,1115
14.239793,1116
14.247404,1117
14.224152,1118
14.230029,1119
14.227383,1120
14.227487,1121
14.224331,1122
14.224341,1123
14.234042,1124
14.159534,1125
14.143096,1126
14.124662,1127
14.121500,1128
14.120497,1129
14.110401,1130
14.085654,1131
14.093395,1132
14.108630,1133
14.133770,1134
14.146393,1135
14.151225,1136
14.142528,1137
14.151752,1138
14.153511,1139
14.173823,1140
14.161356,1141
14.161071,1142
14.145944,1143
14.131711,1144
14.119457,1145
14.133988,1146
14.189030,1147
14.174897,1148
14.161214,1149
14.163405,1150
14.135184,1151
14.151813,1152
14.139358,1153
14.131327,1154
14.131067,1155
14.142003,1156
14.127018,1157
14.119595,1158
14.113599,1159
14.122258,1160
14.114056,1161
14.106443,1162
14.103153,1163
14.100424,1164
14.091062,1165
14.107767,1166
14.077074,1167
14.068537,1168
14.060403,1169
14.043603,1170
14.029469,1171
14.053916,1172
14.050575,1173
14.052819,1174
14.059597,1175
14.059216,1176
14.042623,1177
14.043768,1178
14.056230,1179
14.045082,1180
14.043547,1181
14.036083,1182
14.042868,1183
14.025323,1184
14.047870,1185
14.041451,1186
14.049681,1187
14.065910,1188
14.080630,1189
14.073734,1190
14.083753,1191
14.088496,1192
14.087127,1193
14.074674,1194
14.059611,1195
14.047989,1196
14.056911,1197
14.050371,1198
14.031409,1199
14.027365,1200
14.037599,1201
14.023689,1202
13.995169,1203
13.974905,1204
13.966718,1205
13.968022,1206
13.972690,1207
13.984893,1208
13.974710,1209
13.968242,1210
13.964705,1211
13.966102,1212
13.966719,1213
13.967288,1214
13.981397,1215
13.984925,1216
14.000442,1217
14.011830,1218
14.014807,1219
13.976195,1220
13.983176,1221
14.003658,1222
14.000254,1223
13.978615,1224
13.968043,1225
13.977808,1226
13.948530,1227
13.948372,1228
13.952938,1229
13.938810,1230
13.892247,1231
13.891278,1232
13.903457,1233
13.913087,1234
13.869582,1235
13.866928,1236
13.865567,1237
13.868027,1238
13.853634,1239
13.857840,1240
13.843230,1241
13.861218,1242
13.836428,1243
13.835433,1244
13.845357,1245
13.864341,1246
13.863608,1247
13.861123,1248
13.865857,1249
13.871371,1250
13.871936,1251
13.870949,1252
13.886990,1253
13.888843,1254
13.861138,1255
13.854621,1256
13.861398,1257
13.861847,1258
13.873835,1259
13.881444,1260
13.888210,1261
13.887706,1262
13.887056,1263
13.912479,1264
13.941086,1265
13.937823,1266
13.924568,1267
13.904703,1268
13.918628,1269
13.922371,1270
13.940895,1271
13.952717,1272
13.972853,1273
13.984743,1274
13.987228,1275
13.995436,1276
13.983043,1277
14.002879,1278
14.041757,1279
14.033911,1280
14.013586,1281
14.004362,1282
14.000190,1283
13.985554,1284
13.977649,1285
13.981303,1286
13.993140,1287
13.998848,1288
13.978772,1289
13.998583,1290
13.977617,1291
13.965411,1292
13.949145,1293
13.972592,1294
13.989001,1295
13.984841,1296
14.001839,1297
14.002838,1298
14.014946,1299
14.013961,1300
14.012952,1301
14.008579,1302
14.007613,1303
13.990204,1304
13.983497,1305
14.018802,1306
14.028759,1307
14.048285,1308
14.046667,1309
14.073816,1310
14.060374,1311
14.056709,1312
14.036595,1313
14.031549,1314
14.036355,1315
14.049296,1316
14.033579,1317
14.037159,1318
14.048409,1319
14.066285,1320
14.075462,1321
14.082223,1322
14.076963,1323
14.065496,1324
14.053493,1325
14.048911,1326
14.039238,1327
14.061661,1328
14.102696,1329
14.115565,1330
14.115286,1331
14.139679,1332
14.153563,1333
14.138384,1334
14.144669,1335
14.137163,1336
14.136102,1337
14.133439,1338
14.133159,1339
14.149777,1340
14.115731,1341
14.127931,1342
14.134755,1343
14.145140,1344
14.144289,1345
14.160534,1346
14.148769,1347
14.144988,1348
14.150607,1349
14.163395,1350
14.149682,1351
14.152886,1352
14.157255,1353
14.152199,1354
14.150452,1355
14.147438,1356
14.145986,1357
14.125457,1358
14.119736,1359
14.135794,1360
14.116106,1361
14.112405,1362
14.128719,1363
14.140065,1364
14.128937,1365
14.154339,1366
14.118946,1367
14.111877,1368
14.110308,1369
14.095158,1370
14.089893,1371
14.103867,1372
14.098544,1373
14.103465,1374
14.121206,1375
14.139723,1376
14.170135,1377
14.152963,1378
14.135693,1379
14.178325,1380
14.189752,1381
14.226260,1382
14.245205,1383
14.247419,1384
14.243052,1385
14.253936,1386
14.232915,1387
14.248005,1388
14.219933,1389
14.214658,1390
14.238543,1391
14.239913,1392
14.259429,1393
14.275837,1394
14.287676,1395
14.269892,1396
14.291223,1397
14.296303,1398
14.287697,1399
14.287317,1400
14.286541,1401
14.294826,1402
14.313076,1403
14.290122,1404
14.286975,1405
14.296139,1406
14.295414,1407
14.257709,1408
14.268204,1409
14.268267,1410
14.267494,1411
14.248061,1412
14.267044,1413
14.289506,1414
14.279968,1415
14.269016,1416
14.254212,1417
14.270777,1418
14.289601,1419
14.279942,1420
14.284381,1421
14.283823,1422
14.282667,1423
14.290748,1424
14.312041,1425
14.308778,1426
14.309581,1427
14.302865,1428
14.298515,1429
14.283997,1430
14.292024,1431
14.279850,1432
14.284367,1433
14.307330,1434
14.306911,1435
14.291062,1436
14.304241,1437
14.317486,1438
14.317393,1439
14.315130,1440
14.339263,1441
14.341420,1442
14.321332,1443
14.315121,1444
14.323213,1445
14.314729,1446
14.289544,1447
14.284632,1448
14.270963,1449
14.242313,1450
14.255672,1451
14.304866,1452
14.281553,1453
14.268320,1454
14.265236,1455
14.282544,1456
14.293973,1457
14.318743,1458
14.319110,1459
14.333694,1460
14.337113,1461
14.334989,1462
14.337817,1463
14.409021,1464
14.411310,1465
14.412705,1466
14.415145,1467
14.415602,1468
14.418435,1469
14.383859,1470
14.395669,1471
14.383082,1472
14.387914,1473
14.445786,1474
14.443774,1475
14.443851,1476
14.443175,1477
14.458790,1478
14.440210,1479
14.456340,1480
14.443698,1481
14.442136,1482
14.454083,1483
14.467397,1484
14.449755,1485
14.446781,1486
14.457659,1487
14.473036,1488
14.463608,1489
14.459201,1490
14.469612,1491
14.473032,1492
14.465547,1493
14.478207,1494
14.470767,1495
14.469455,1496
14.481403,1497
14.515702,1498
14.521129,1499
14.526690,1500
14.499153,1501
14.528093,1502
14.533200,1503
14.533296,1504
14.554704,1505
14.576064,1506
14.613816,1507
14.580118,1508
14.596566,1509
14.597084,1510
14.546969,1511
14.525992,1512
14.532524,1513
14.544324,1514
14.544252,1515
14.556189,1516
14.525363,1517
14.528480,1518
14.512867,1519
14.514448,1520
14.500955,1521
14.504864,1522
14.519674,1523
14.520430,1524
14.547868,1525
14.575687,1526
14.574221,1527
14.533088,1528
14.510618,1529
14.511595,1530
14.495357,1531
14.505764,1532
14.520581,1533
14.496029,1534
14.513842,1535
14.524255,1536
14.477017,1537
14.475883,1538
14.467941,1539
14.443178,1540
14.445396,1541
14.451018,1542
14.444934,1543
14.436456,1544
14.433315,1545
14.416466,1546
14.400430,1547
14.378494,1548
14.370357,1549
14.386682,1550
14.418803,1551
14.427178,1552
14.389687,1553
14.369550,1554
14.369392,1555
14.347545,1556
14.337489,1557
14.355793,1558
14.351201,1559
14.344864,1560
14.354563,1561
14.358147,1562
14.352964,1563
14.342252,1564
14.337827,1565
14.326832,1566
14.330520,1567
14.335069,1568
14.325239,1569
14.339141,1570
14.330804,1571
14.332337,1572
14.349296,1573
14.346859,1574
14.338443,1575
14.332294,1576
14.336823,1577
14.339836,1578
14.366866,1579
14.348582,1580
14.351135,1581
14.377338,1582
14.368455,1583
14.366582,1584
14.364833,1585
14.353860,1586
14.369788,1587
14.374989,1588
14.348836,1589
14.355905,1590
14.364257,1591
14.368747,1592
14.353458,1593
14.372161,1594
14.365575,1595
14.332515,1596
14.361803,1597
14.353735,1598
14.354533,1599
14.353713,1600
14.370368,1601
14.392384,1602
14.378778,1603
14.341103,1604
14.332109,1605
14.334701,1606
14.311916,1607
14.303300,1608
14.312344,1609
14.322157,1610
14.317869,1611
14.266176,1612
14.259029,1613
14.249037,1614
14.249323,1615
14.337203,1616
14.330500,1617
14.326040,1618
14.408050,1619
14.422296,1620
14.421190,1621
14.445608,1622
14.449366,1623
14.423847,1624
14.463973,1625
14.467666,1626
14.470004,1627
14.439318,1628
14.447743,1629
14.483465,1630
14.472267,1631
14.442138,1632
14.457749,1633
14.463605,1634
14.474099,1635
14.493788,1636
14.512702,1637
14.513239,1638
14.530580,1639
14.521331,1640
14.529690,1641
14.567220,1642
14.544228,1643
14.552038,1644
14.555944,1645
14.549953,1646
14.550626,1647
14.553819,1648
14.541355,1649
14.560503,1650
14.562129,1651
14.575885,1652
14.575715,1653
14.547997,1654
14.536428,1655
14.532306,1656
14.530841,1657
14.527895,1658
14.523224,1659
14.539913,1660
14.581811,1661
14.564562,1662
14.566296,1663
14.569054,1664
14.569789,1665
14.563220,1666
14.583711,1667
14.606630,1668
14.609703,1669
14.608271,1670
14.606906,1671
14.601016,1672
14.596629,1673
14.598083,1674
14.597986,1675
14.600991,1676
14.616894,1677
14.620346,1678
14.600527,1679
14.577312,1680
14.577340,1681
14.576054,1682
14.576225,1683
14.582657,1684
14.570911,1685
14.486657,1686
14.494718,1687
14.505028,1688
14.516405,1689
14.522350,1690
14.527004,1691
14.517040,1692
14.543339,1693
14.558908,1694
14.555468,1695
14.535493,1696
14.550720,1697
14.568619,1698
14.583709,1699
14.561811,1700
14.512310,1701
14.472383,1702
14.457102,1703
14.446759,1704
14.435013,1705
14.445925,1706
14.451836,1707
14.390470,1708
14.398345,1709
14.378626,1710
14.385770,1711
14.375114,1712
14.354891,1713
14.330057,1714
14.329734,1715
14.316301,1716
14.271613,1717
14.268967,1718
14.262248,1719
14.253844,1720
14.243444,1721
14.222982,1722
14.248786,1723
14.258005,1724
14.238325,1725
14.249800,1726
14.255436,1727
14.257976,1728
14.260679,1729
14.273168,1730
14.252816,1731
14.240964,1732
14.237267,1733
14.244830,1734
14.279800,1735
14.323927,1736
14.325247,1737
14.338449,1738
14.308115,1739
14.308381,1740
14.323123,1741
14.317694,1742
14.316308,1743
14.311654,1744
14.341595,1745
14.328260,1746
14.353334,1747
14.356559,1748
14.377206,1749
14.358614,1750
14.354246,1751
14.362793,1752
14.361428,1753
14.380830,1754
14.418100,1755
14.435058,1756
14.439239,1757
14.449175,1758
14.449336,1759
14.456117,1760
14.444614,1761
14.446143,1762
14.459740,1763
14.450281,1764
14.444647,1765
14.460893,1766
14.446138,1767
14.447983,1768
14.454444,1769
14.453571,1770
14.459671,1771
14.453565,1772
14.445611,1773
14.445016,1774
14.446633,1775
14.420291,1776
14.434573,1777
14.408711,1778
14.395165,1779
14.407645,1780
14.398929,1781
14.383667,1782
14.371045,1783
14.355247,1784
14.359185,1785
14.323923,1786
14.313914,1787
14.282808,1788
14.300942,1789
14.271508,1790
14.261610,1791
14.260432,1792
14.248388,1793
14.253240,1794
14.219044,1795
14.235667,1796
14.240066,1797
14.228432,1798
14.217662,1799
14.215957,1800
14.189674,1801
14.191202,1802
14.185172,1803
14.185036,1804
14.176934,1805
14.169659,1806
14.155131,1807
14.137557,1808
14.131508,1809
14.127219,1810
14.136719,1811
14.139457,1812
14.149988,1813
14.145800,1814
14.126876,1815
14.123960,1816
14.106747,1817
14.101240,1818
14.103607,1819
14.112407,1820
14.096473,1821
14.107503,1822
14.115041,1823
14.113838,1824
14.135731,1825
14.142292,1826
14.109050,1827
14.107441,1828
14.105344,1829
14.108506,1830
14.107413,1831
14.117081,1832
14.112884,1833
14.157493,1834
14.155626,1835
14.156184,1836
14.153221,1837
14.143576,1838
14.123226,1839
14.124576,1840
14.125729,1841
14.116864,1842
14.114984,1843
14.106436,1844
14.098559,1845
14.117749,1846
14.117940,1847
14.109200,1848
14.098814,1849
14.101265,1850
14.068225,1851
14.023442,1852
14.047213,1853
14.051137,1854
14.078045,1855
14.116253,1856
14.108614,1857
14.112556,1858
14.113819,1859
14.123863,1860
14.110865,1861
14.125539,1862
14.126035,1863
14.127219,1864
14.143665,1865
14.146534,1866
14.158867,1867
14.151623,1868
14.156822,1869
14.166293,1870
14.149639,1871
14.144854,1872
