TSE,epoch
54.668171,473
54.680939,474
54.669873,475
54.668383,476
54.676094,477
54.676961,478
54.635803,479
54.672835,480
54.681538,481
54.681759,482
54.632065,483
54.650539,484
54.668998,485
54.714857,486
54.722287,487
54.746459,488
54.740561,489
54.736058,490
54.700655,491
54.732306,492
54.734353,493
54.744832,494
54.760250,495
54.781584,496
54.823987,497
54.825453,498
54.849395,499
54.843813,500
54.833332,501
54.833154,502
54.876543,503
54.887472,504
54.895621,505
54.903122,506
54.920957,507
54.897012,508
54.904705,509
54.911734,510
54.897598,511
54.912361,512
54.885924,513
54.901596,514
54.914363,515
54.992531,516
54.994285,517
54.986145,518
54.988771,519
55.002476,520
55.018296,521
55.035003,522
54.997858,523
55.012852,524
55.035838,525
55.068489,526
55.068355,527
55.078497,528
55.104623,529
55.096374,530
55.084084,531
55.065847,532
55.074924,533
55.126861,534
55.101095,535
55.113586,536
55.082591,537
55.057945,538
55.077011,539
55.107304,540
55.118672,541
55.168781,542
55.148336,543
55.130216,544
55.105356,545
55.124206,546
55.138595,547
55.192177,548
55.214220,549
55.230903,550
55.200961,551
55.172360,552
55.223253,553
55.199248,554
55.200342,555
55.232728,556
55.244600,557
55.234478,558
55.267549,559
55.267289,560
55.273922,561
55.267886,562
55.286665,563
55.304931,564
55.315714,565
55.303360,566
55.350261,567
55.353500,568
55.380274,569
55.372051,570
55.395234,571
55.401899,572
55.415797,573
55.421652,574
55.423148,575
55.410978,576
55.444333,577
55.453020,578
55.505080,579
55.508109,580
55.522741,581
55.500332,582
55.488470,583
55.507039,584
55.502109,585
55.484122,586
55.473326,587
55.490130,588
55.474762,589
55.463595,590
55.496851,591
55.483567,592
55.486224,593
55.524123,594
55.498151,595
55.478997,596
55.457235,597
55.440417,598
55.433272,599
55.420345,600
55.386905,601
55.457474,602
55.450451,603
55.459383,604
55.503623,605
55.475590,606
55.506444,607
55.500916,608
55.547849,609
55.592656,610
55.605915,611
55.605968,612
55.605543,613
55.573641,614
55.555606,615
55.577009,616
55.582016,617
55.579073,618
55.543100,619
55.499538,620
55.496718,621
55.505423,622
55.495635,623
55.506303,624
55.542601,625
55.544825,626
55.585700,627
55.580236,628
55.616096,629
55.608670,630
55.664528,631
55.673414,632
55.683155,633
55.694937,634
55.676659,635
55.688183,636
55.674300,637
55.668376,638
55.682460,639
55.679862,640
55.671937,641
55.678167,642
55.671297,643
55.648399,644
55.641436,645
55.619584,646
55.649531,647
55.637727,648
55.625291,649
55.684495,650
55.697576,651
55.694056,652
55.673917,653
55.690212,654
55.673763,655
55.687930,656
55.690768,657
55.706422,658
55.712914,659
55.737887,660
55.761429,661
55.736337,662
55.695431,663
55.672111,664
55.668609,665
55.657241,666
55.756812,667
55.741789,668
55.711293,669
55.699667,670
55.701124,671
55.684084,672
55.715131,673
55.692858,674
55.700480,675
55.725023,676
55.778573,677
55.752103,678
55.754768,679
55.757019,680
55.780942,681
55.763006,682
55.796588,683
55.825196,684
55.842725,685
55.835986,686
55.819890,687
55.887225,688
55.861487,689
55.867198,690
55.883163,691
55.926976,692
55.933940,693
55.952134,694
55.970854,695
55.958011,696
55.963238,697
56.000007,698
56.001544,699
56.004573,700
55.968191,701
55.963724,702
55.938849,703
55.962986,704
55.961274,705
55.972491,706
55.978397,707
55.980311,708
56.041059,709
56.036963,710
56.142066,711
56.138596,712
56.126593,713
56.133959,714
56.185968,715
56.181212,716
56.167775,717
56.229521,718
56.203524,719
56.196885,720
56.200336,721
56.225359,722
56.217368,723
56.201516,724
56.215898,725
56.218179,726
56.238838,727
56.213674,728
56.236619,729
56.241674,730
56.243482,731
56.223390,732
56.204920,733
56.209199,734
56.199852,735
56.172084,736
56.215985,737
56.226317,738
56.222180,739
56.225078,740
56.266440,741
56.229406,742
56.204255,743
56.241847,744
56.283856,745
56.305420,746
56.331149,747
56.335460,748
56.349785,749
56.355770,750
56.370645,751
56.420978,752
56.393690,753
56.393753,754
56.379481,755
56.376463,756
56.400638,757
56.430557,758
56.426443,759
56.489454,760
56.526522,761
56.521804,762
56.525908,763
56.531275,764
56.519521,765
56.505294,766
56.496591,767
56.473956,768
56.514963,769
56.493337,770
56.483955,771
56.496076,772
56.505762,773
56.490715,774
56.516631,775
56.521508,776
56.543835,777
56.542214,778
56.552439,779
56.546285,780
56.610914,781
56.606192,782
56.622365,783
56.599598,784
56.612753,785
56.618411,786
56.608325,787
56.620725,788
56.655123,789
56.645246,790
56.638732,791
56.657744,792
56.672370,793
56.658013,794
56.637621,795
56.627813,796
56.637184,797
56.663231,798
56.663730,799
56.696809,800
56.697942,801
56.742347,802
56.710755,803
56.696933,804
56.693948,805
56.695340,806
56.717634,807
56.694588,808
56.715636,809
56.712535,810
56.699056,811
56.713741,812
56.690905,813
56.723921,814
56.731825,815
56.729867,816
56.743291,817
56.762545,818
56.751775,819
56.792796,820
56.809049,821
56.827711,822
56.823712,823
56.856393,824
56.851594,825
56.837155,826
56.842616,827
56.880952,828
56.894099,829
56.881592,830
56.901528,831
56.909959,832
56.916790,833
56.920575,834
56.968187,835
56.964654,836
56.970023,837
57.000097,838
56.992341,839
56.989267,840
56.937038,841
56.958965,842
56.951287,843
56.975879,844
56.994011,845
56.992470,846
57.016433,847
57.033797,848
57.036965,849
57.054119,850
57.085930,851
57.087722,852
57.069561,853
57.042937,854
57.066507,855
57.041428,856
57.016868,857
57.002500,858
56.979841,859
56.963083,860
56.978733,861
56.994470,862
57.002973,863
56.999593,864
57.014055,865
57.012213,866
57.030968,867
57.030717,868
57.030053,869
57.001463,870
57.003265,871
56.998732,872
56.995911,873
57.021384,874
57.023290,875
57.065388,876
57.069806,877
57.089509,878
57.111488,879
57.118847,880
57.134362,881
57.142520,882
57.144174,883
57.121095,884
57.130939,885
57.116113,886
57.112862,887
57.111764,888
57.145920,889
57.147092,890
57.182929,891
57.204819,892
57.237462,893
57.242318,894
57.237527,895
57.240098,896
57.245934,897
57.208906,898
57.205111,899
57.199427,900
57.214512,901
57.213278,902
57.188956,903
57.181249,904
57.195495,905
57.232421,906
57.276200,907
57.364415,908
57.359214,909
57.354440,910
57.361012,911
57.376851,912
57.358482,913
57.360414,914
57.362596,915
57.447024,916
57.434809,917
57.430463,918
57.422898,919
57.430640,920
57.474283,921
57.514046,922
57.524359,923
57.508156,924
57.518481,925
57.530913,926
57.519055,927
57.568532,928
57.540075,929
57.580767,930
57.570078,931
57.549457,932
57.513960,933
57.552623,934
57.558345,935
57.561065,936
57.573302,937
57.633653,938
57.645735,939
57.612015,940
57.679161,941
57.671987,942
57.643223,943
57.646533,944
57.669735,945
57.702520,946
57.711820,947
57.758347,948
57.749882,949
57.707482,950
57.718165,951
57.733232,952
57.742877,953
57.769154,954
57.763927,955
57.775740,956
57.755677,957
57.744906,958
57.758740,959
57.749244,960
57.743038,961
57.758139,962
57.762610,963
57.735647,964
57.820577,965
57.838168,966
57.831387,967
57.833443,968
57.792156,969
57.789877,970
57.780310,971
57.812065,972
57.795401,973
57.819296,974
57.805282,975
57.802838,976
57.781002,977
57.790910,978
57.793149,979
57.798884,980
57.823186,981
57.862906,982
57.860911,983
57.853096,984
57.870203,985
57.873641,986
57.865693,987
57.861764,988
57.868355,989
57.865064,990
57.872772,991
57.841655,992
57.842889,993
57.842887,994
57.846876,995
57.863069,996
57.878985,997
57.895536,998
57.915731,999
