0.014123,-0.002567,-0.002803,0.011099,0.001988,0.063849,0.032519,0.063684,0.044009,0.041863,0.078944,0.078662,0.056533,0.069567,0.047586
0.037572,-0.005975,-0.006401,0.028814,0.005031,0.164078,-0.097886,-0.016587,-0.068194,-0.073565,0.023393,0.021933,-0.034814,-0.002279,-0.057248
0.014706,-0.002668,-0.002913,0.011553,0.002069,0.066451,-0.066826,-0.034384,-0.054867,-0.057100,-0.018498,-0.018796,-0.041826,-0.028266,-0.051134
-0.004141,0.000769,0.000840,-0.003267,-0.000587,-0.018829,-0.068412,-0.077581,-0.071797,-0.071162,-0.082067,-0.081997,-0.075470,-0.079330,-0.072820
0.184782,0.005908,0.040857,0.084799,-0.132921,0.300170,-0.253776,0.037387,-0.118043,-0.080496,0.195184,0.159992,-0.012008,0.011290,0.073874
0.007985,-0.001474,-0.001611,0.006293,0.001130,0.036250,-0.020953,-0.003290,-0.014433,-0.015656,0.005353,0.005213,-0.007353,0.000071,-0.012449
-0.016540,0.002982,0.003254,-0.012978,-0.002321,-0.074611,0.030096,-0.006357,0.016664,0.019168,-0.024212,-0.023860,0.001995,-0.013208,0.012434
0.003382,-0.000628,-0.000686,0.002668,0.000480,0.015379,-0.062273,-0.054784,-0.059507,-0.060027,-0.051120,-0.051177,-0.056508,-0.053355,-0.058673
-0.001344,-0.004048,-0.001402,0.000386,-0.065741,-0.000748,0.001588,-0.000315
